filename,psnr,ssim,uciqe,lpips
im_u1139_,30.276748657226562,0.8851544260978699,0.44483721256256104,0.06239233911037445
im_u116_,30.275653839111328,0.8931236267089844,0.5599377155303955,0.07779687643051147
im_u2036_,30.255414962768555,0.8937448263168335,0.5590135455131531,0.0981886014342308
im_u991_,30.211044311523438,0.887351393699646,0.5123156905174255,0.11056447774171829
im_f15_,30.18010711669922,0.8916031122207642,0.41354426741600037,0.12219491600990295
im_u1123_,30.168367385864258,0.89994877576828,0.46434706449508667,0.08898550271987915
im_u1068_,30.165681838989258,0.9222663640975952,0.48260679841041565,0.07926961779594421
im_u1771_,30.14106559753418,0.8958158493041992,0.48566967248916626,0.07916545867919922
im_u198_,30.10636329650879,0.9091048240661621,0.5737196803092957,0.06288400292396545
im_u1066_,30.08307647705078,0.9239543676376343,0.394054114818573,0.0800890251994133
im_u800_,30.01173210144043,0.9081233739852905,0.4681577980518341,0.07595428824424744
im_u919_,30.003257751464844,0.905978798866272,0.37759271264076233,0.1302659511566162
im_u1402_,29.999698638916016,0.8860945105552673,0.3317437171936035,0.14488454163074493
im_u255_,29.997528076171875,0.8884384632110596,0.5673018097877502,0.07229490578174591
im_u1837_,29.96489715576172,0.8904932737350464,0.5119211673736572,0.07198317348957062
im_u401_,29.902738571166992,0.8823856115341187,0.4649510979652405,0.09205980598926544
im_u1785_,29.87419891357422,0.8796677589416504,0.38120049238204956,0.13160839676856995
im_u2039_,29.866430282592773,0.9088516235351562,0.4450054168701172,0.08123234659433365
im_u69_,29.861995697021484,0.8734736442565918,0.5474104285240173,0.0776350349187851
im_u665_,29.845352172851562,0.9236971735954285,0.4365939497947693,0.10904546827077866
im_u1204_,29.797489166259766,0.9297904372215271,0.4354720115661621,0.0806063711643219
im_u1159_,29.78384780883789,0.960152804851532,0.3159277141094208,0.03359412029385567
im_u429_,29.780338287353516,0.9075738787651062,0.42020484805107117,0.10342245548963547
im_u2018_,29.767681121826172,0.8499629497528076,0.3830448389053345,0.13041357696056366
im_u1794_,29.754465103149414,0.8913635015487671,0.5129046440124512,0.06347416341304779
im_u640_,29.73442840576172,0.8824765086174011,0.3513311743736267,0.14990752935409546
im_u1266_,29.728515625,0.8889875411987305,0.458764910697937,0.060586947947740555
